code,country,year,Rank_Ratio_2022,Ratio_green/fossil_for_2022,Rank_Percent_2022,Percent_of_Green_Energy_for_2022,lowcarbon,fossil,Other_renewablesTWh,BiofuelsTWh,SolarTWh,WindTWh,HydroTWh,NuclearTWh,GasTWh,CoalTWh,OilTWh
ARG,Argentina,2005,44,0.178953599,44,15.17901973,119.9912776,670.516145,2.9256546,0,0.000231936,0.20536307,97.97495,18.885078,392.89,10.961645,266.6645
ARG,Argentina,2006,44,0.190308996,44,15.98820109,132.788829,697.7538205,3.340032,0,0.000256086,0.19815388,108.16867,21.081717,406.505,9.9238205,281.325
ARG,Argentina,2007,44,0.147932284,44,12.88684761,111.55441,754.09104,3.4183764,0,0.000307928,0.17416167,88.27875,19.682814,427.12198,14.36036,312.6087
ARG,Argentina,2008,44,0.14574086,44,12.72022894,111.5790553,765.598988,3.8497345,0,0.000403806,0.117885,87.67296,19.938072,431.88724,17.516068,316.19568
ARG,Argentina,2009,44,0.167816037,44,14.37007472,122.506445,730.004397,3.7953258,0,0.000212481,0.10285972,96.67863,21.929417,418.3556,9.620937,302.02786
ARG,Argentina,2010,44,0.160396622,44,13.82256886,122.1872579,761.781989,4.3968244,5.9234138,0.000238394,0.07036527,92.593056,19.20336,420.87415,13.472079,327.43576
ARG,Argentina,2011,44,0.146498299,44,12.77789063,116.1626579,792.928375,4.4356213,8.673224,0.004452472,0.07335416,86.033966,16.94204,438.3979,14.618645,339.91183
ARG,Argentina,2012,44,0.13586987,44,11.96174609,112.8837694,830.822681,4.638603,10.397099,0.022409748,1.0141377,79.966896,16.844624,456.64206,13.669181,360.51144
ARG,Argentina,2013,44,0.144092682,44,12.59449384,123.6021312,857.796032,4.8742037,11.902397,0.041083056,1.2355814,89.3157,16.233166,460.2769,14.939302,382.57983
ARG,Argentina,2014,44,0.142881651,44,12.5018764,122.5005965,857.357087,4.733484,13.891245,0.043193888,1.6782616,87.82,14.334412,461.54977,15.891717,379.9156
ARG,Argentina,2015,44,0.145710772,44,12.71793678,126.790203,870.149829,4.7479925,15.130985,0.03954083,1.5978347,87.08391,18.18994,466.52567,15.814129,387.81003
ARG,Argentina,2016,44,0.140463475,44,12.31635017,122.230437,870.193742,3.7572882,16.037184,0.038209442,1.4653004,79.64933,21.283125,482.1001,12.188642,375.905
ARG,Argentina,2017,44,0.143475989,44,12.54735474,124.3941095,867.002978,4.66604,18.427944,0.043690275,1.6275572,84.081566,15.547312,483.00027,12.525288,371.47742
ARG,Argentina,2018,44,0.150802028,44,13.10408086,128.9894419,855.356147,4.524067,17.594175,0.2860825,3.7377324,85.40055,17.446835,487.0214,13.709147,354.6256
ARG,Argentina,2019,44,0.165688558,44,14.21379294,131.812792,795.545532,4.7105803,17.97012,2.1079817,13.169229,72.50111,21.353771,465.58914,8.123962,321.83243
ARG,Argentina,2020,44,0.179392432,44,15.21058021,132.3060203,737.522865,7.0213385,9.645983,3.5306728,24.71506,62.16348,25.229486,439.31244,10.015325,288.1951
ARG,Argentina,2021,44,0.161371268,44,13.89489064,134.1790376,831.492741,7.1941686,10.419529,5.763542,33.85339,51.412483,25.535925,459.3407,14.052401,358.09964
ARG,Argentina,2022,44,0.172083501,44,14.68184658,146.961361,854.011917,7.472752,13.931288,7.658984,36.92865,62.283165,18.686522,456.82983,14.398857,382.78323
AUS,Australia,1965,45,0.058902749,45,5.562621253,23.6834175,402.076605,0.9448925,0,0,0,22.738525,0,0.029474998,202.02777,200.01936
AUS,Australia,1966,45,0.053428797,45,5.071894441,22.6257981,423.47572,0.9065861,0,0,0,21.719212,0,0.039300002,209.38887,214.04755
AUS,Australia,1967,45,0.052072857,45,4.949548551,23.41596917,449.67706,0.92573917,0,0,0,22.49023,0,0.039300002,215.25,234.38776
AUS,Australia,1968,45,0.05114302,45,4.865467344,24.4097456,477.284005,0.9002016,0,0,0,23.509544,0,0.304575,221.69444,255.28499
AUS,Australia,1969,45,0.053596316,45,5.086987801,26.5758614,495.8523897,0.8970094,0,0,0,25.678852,0,4.1264997,229.27777,262.44812
AUS,Australia,1970,45,0.057322203,45,5.421450787,30.9077772,539.193814,0.8331652,0,0,0,30.074612,0,17.303974,231.69444,290.1954
AUS,Australia,1971,45,0.061827311,45,5.822727498,34.8669357,563.94068,0.8395497,0,0,0,34.027386,0,25.82668,232.56944,305.54456
AUS,Australia,1972,45,0.059314008,45,5.599284793,35.05684225,591.03816,0.89381725,0,0,0,34.163025,0,37.07426,242.93054,311.03336
AUS,Australia,1973,45,0.059194852,45,5.588665039,37.408059,631.947838,1.078965,0,0,0,36.329094,0,47.068798,252.9861,331.89294
AUS,Australia,1974,45,0.06332199,45,5.955109583,42.3944875,669.50656,1.3694555,0,0,0,41.025032,0,53.70199,264.06943,351.73514
AUS,Australia,1975,45,0.067201786,45,6.297008367,45.5840551,678.316128,1.5609881,0,0,0,44.023067,0,57.669968,272.54166,348.1045
AUS,Australia,1976,45,0.061496991,45,5.793421107,43.3978329,705.69035,1.5450269,0,0,0,41.852806,0,68.07722,281.79166,355.82147
AUS,Australia,1977,45,0.055629289,45,5.269775054,41.4187715,744.54972,1.3694555,0,0,0,40.049316,0,77.76844,294.18054,372.60074
AUS,Australia,1978,45,0.058298448,45,5.508696319,44.6876927,766.53315,1.2928427,0,0,0,43.39485,0,83.72537,301.86108,380.9467
AUS,Australia,1979,45,0.054472359,45,5.165840406,43.4597714,797.831635,1.3343414,0,0,0,42.12543,0,96.375175,315.54166,385.9148
AUS,Australia,1980,45,0.051107713,45,4.862271749,41.0495815,803.19738,1.2289985,0,0,0,39.820583,0,110.66588,324.7639,367.7676
AUS,Australia,1981,45,0.051860451,45,4.930354722,42.2922806,815.50159,1.2896506,0,0,0,41.00263,0,119.94439,333.1389,362.4183
AUS,Australia,1982,45,0.048622337,45,4.636782455,39.4089155,810.510525,1.6471775,0,0,0,37.761738,0,116.980835,336.68054,356.84915
AUS,Australia,1983,45,0.047498633,45,4.534481586,37.225335,783.713824,1.37584,0,0,0,35.849495,0,127.074814,336.55554,320.08347
AUS,Australia,1984,45,0.049521183,45,4.718454874,40.2210522,812.19893,1.4077622,0,0,0,38.81329,0,125.31726,355.90277,330.9789
AUS,Australia,1985,45,0.051117472,45,4.863155054,42.6775852,834.89232,1.4556452,0,0,0,41.22194,0,133.95262,368.1389,332.8008
AUS,Australia,1986,45,0.050404278,45,4.798559817,42.9425498,851.96241,1.4684138,0,0,0,41.474136,0,146.32928,377.4861,328.14703
AUS,Australia,1987,45,0.047481201,45,4.532892864,41.7561838,879.42561,1.5003358,0,0,0,40.255848,0,149.39459,393.3611,336.66992
AUS,Australia,1988,45,0.048676191,45,4.641679794,44.7202963,918.7304,2.3335013,0,0,0,42.386795,0,152.9934,413.7639,351.9731
AUS,Australia,1989,45,0.046243475,45,4.419953523,44.7336305,967.3501,2.5856855,0,0,0,42.147945,0,166.87563,433.9583,366.51617
AUS,Australia,1990,45,0.046675349,45,4.459391283,46.0681632,986.99129,2.4244792,0,0,0,43.643684,0,167.75948,444.34723,374.88458
AUS,Australia,1991,45,0.049759242,45,4.740062256,48.60013638,976.70573,2.2967908,0,0.016115583,0,46.28723,0,160.82101,453.2639,362.62082
AUS,Australia,1992,45,0.049667283,45,4.731716809,49.31339644,992.87485,2.138777,0,0.035779443,0,47.13884,0,166.36957,455.95834,370.54694
AUS,Australia,1993,45,0.049972704,45,4.75942888,50.64404691,1013.43419,2.138777,0,0.043171942,0.005913972,48.456184,0,172.49344,458.88885,382.0519
AUS,Australia,1994,45,0.047418547,45,4.527182274,50.04646511,1055.41963,2.22337,0,0.051451664,0.016263444,47.75538,0,191.56656,468.2639,395.58917
AUS,Australia,1995,45,0.044274363,45,4.23972517,48.9391037,1105.35986,2.6351645,0,0.06254028,0.020698916,46.2207,0,193.4157,484.16666,427.7775
AUS,Australia,1996,45,0.044240187,45,4.236591158,50.336499,1137.80031,3.0214212,0,0.07569888,0.020698916,47.21868,0,194.82663,503.9583,439.01538
AUS,Australia,1997,45,0.043251535,45,4.145839583,50.46680678,1166.82117,3.1826277,0,0.090631664,0.022177415,47.17137,0,191.30504,529.4583,446.05783
AUS,Australia,1998,45,0.042076506,45,4.03775597,50.32378351,1196.0067,3.4507728,0,0.10526888,0.05322583,46.714516,0,196.9532,553.0833,445.9702
AUS,Australia,1999,45,0.041763608,45,4.008933253,52.00978804,1245.33753,3.6183636,0,0.12005389,0.12715055,48.14422,0,201.74052,587.44305,456.15396
AUS,Australia,2000,45,0.041545995,45,3.988877565,52.06520142,1253.19425,2.8394656,0,0.13823916,0.39623666,48.69126,0,205.55078,591.6619,455.98157
AUS,Australia,2001,45,0.040266229,45,3.870761931,50.91543317,1264.46986,2.5457828,0,0.15908112,0.84314525,47.367424,0,221.69318,585.69135,457.08533
AUS,Australia,2002,45,0.040923381,45,3.931449915,52.75003646,1288.99506,4.0438843,0,0.17016806,1.5573441,46.97864,0,228.14816,598.8721,461.9748
AUS,Australia,2003,45,0.041829111,45,4.014968527,54.63819317,1306.22411,5.400469,0,0.18328777,2.0418324,47.012604,0,229.94289,616.0213,460.25992
AUS,Australia,2004,45,0.042063524,45,4.036560407,56.69123467,1347.75287,8.98664,0,0.21021637,2.2909133,45.203465,0,234.53601,641.92114,471.29572
AUS,Australia,2005,45,0.045080081,45,4.313552766,60.83619916,1349.51398,12.3568,0.23431666,0.24067,3.7197175,44.284695,0,232.58981,638.2223,478.70187
AUS,Australia,2006,45,0.044205536,45,4.233413256,62.26664516,1408.57122,12.553112,0.7592002,0.27742696,6.152049,42.524857,0,259.4306,655.49884,493.64178
AUS,Australia,2007,45,0.041414156,45,3.976722954,59.89609042,1446.27095,13.646434,0.96587247,0.32164195,8.064658,36.897484,0,290.19815,649.8025,506.2703
AUS,Australia,2008,45,0.038220277,45,3.681326378,56.3885485,1475.35688,11.798458,1.2792255,0.39116,9.718445,33.20126,0,285.34958,677.2914,512.7159
AUS,Australia,2009,45,0.040802214,45,3.920265909,59.1781608,1450.3664,8.895779,1.7728553,0.8105625,12.393357,35.305607,0,291.36435,654.86127,504.14078
AUS,Australia,2010,45,0.045071913,45,4.312804919,65.0732638,1443.7653,7.793662,2.576694,2.7135398,13.836261,38.153107,0,317.06424,607.3943,519.30676
AUS,Australia,2011,45,0.060315429,45,5.688442107,88.6601913,1469.94214,8.216301,3.067639,5.6401973,17.743668,53.992386,0,330.81964,592.0622,547.0603
AUS,Australia,2012,45,0.060312632,45,5.688193274,87.3770719,1448.73585,9.88869,2.9817686,6.6135483,21.181452,46.711613,0,332.84848,554.4683,561.41907
AUS,Australia,2013,45,0.069657934,45,6.512169117,101.3024023,1454.28377,10.635018,2.9214733,10.485772,25.234642,52.025497,0,350.00482,526.2419,578.03705
AUS,Australia,2014,45,0.063451733,45,5.96658327,93.4640242,1472.99403,11.320386,3.0027652,13.415453,26.48685,39.23857,0,375.67746,521.88837,575.4282
AUS,Australia,2015,45,0.067033145,45,6.282198951,100.6126885,1500.9394,11.740866,2.3867605,16.684376,31.865946,37.93474,0,389.9496,540.4112,570.5786
AUS,Australia,2016,45,0.077418061,45,7.185517247,115.454475,1491.3119,11.579539,1.85597,19.91656,34.90778,47.194626,0,379.52664,540.06226,571.723
AUS,Australia,2017,45,0.072305144,45,6.74296348,108.0202457,1493.94966,11.369463,1.8341607,23.732206,35.15775,35.926666,0,372.84402,521.52594,599.5797
AUS,Australia,2018,45,0.09025667,45,8.278479019,134.5637798,1490.90123,11.454104,1.6553748,32.628548,43.024693,45.80106,0,371.9078,508.88223,610.1112
AUS,Australia,2019,45,0.097376823,45,8.8735994,149.0991519,1531.15646,11.069691,1.5139049,48.23035,51.326828,36.958378,0,440.5704,486.3916,604.19446
AUS,Australia,2020,45,0.121510578,45,10.83454589,171.9531322,1415.12891,10.88677,1.2028792,62.617725,59.372234,37.873524,0,424.92896,468.04425,522.1557
AUS,Australia,2021,45,0.148041736,45,12.8951528,205.3668761,1387.22283,10.674874,1.2349691,81.624115,70.11614,41.716778,0,399.08533,452.4409,535.6966
AUS,Australia,2022,45,0.168971711,45,14.45473053,240.1202809,1421.06794,10.361164,1.3312569,101.26366,82.522026,44.642174,0,416.2641,430.7635,574.04034
MKD,North Macedonia,1965,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1966,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1967,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1968,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1969,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1970,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1971,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1972,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1973,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1974,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1975,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1976,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1977,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1978,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1979,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1980,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1981,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1982,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1983,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1984,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1985,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1986,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1987,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1988,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1989,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0
MKD,North Macedonia,1990,46,0.051471133,46,4.895154139,1.4518816,28.207687,0,0,0,0,1.4518816,0,0,15.466761,12.740926
MKD,North Macedonia,1991,46,0.093078548,46,8.515266221,2.5075266,26.939898,0,0,0,0,2.5075266,0,0,15.533597,11.406301
MKD,North Macedonia,1992,46,0.090428383,46,8.292922672,2.5075266,27.72942,0,0,0,0,2.5075266,0,0,15.442488,12.286932
MKD,North Macedonia,1993,46,0.053714936,46,5.097672416,1.5435482,28.735922,0,0,0,0,1.5435482,0,0,15.519188,13.216734
MKD,North Macedonia,1994,46,0.077884194,46,7.225655055,2.0551074,26.386707,0,0,0,0,2.0551074,0,0,16.120728,10.265979
MKD,North Macedonia,1995,46,0.090118541,46,8.266857027,2.3685484,26.282587,0,0,0,0,2.3685484,0,0,16.627272,9.655315
MKD,North Macedonia,1996,46,0.081693075,46,7.552334131,2.5134408,30.766877,0,0,0,0,2.5134408,0,0,16.087616,14.679261
MKD,North Macedonia,1997,46,0.097296658,46,8.866941978,2.6612902,27.352329,0,0,0,0,2.6612902,0,0,15.046835,12.305494
MKD,North Macedonia,1998,46,0.104240096,46,9.439984685,3.2024193,30.721569,0,0,0,0,3.2024193,0,0.1915,19.455256,11.074813
MKD,North Macedonia,1999,46,0.144638537,46,12.6361757,4.107258,28.396706,0,0,0,0,4.107258,0,0.354275,16.96689,11.075541
MKD,North Macedonia,2000,46,0.126320736,46,11.21534323,3.459677,27.38803696,0,0,0,0,3.459677,0,0.57449996,15.544994,11.268543
MKD,North Macedonia,2001,46,0.067648359,46,6.336202193,1.8390552,27.185511,0,0,0,0,1.8390552,0,0.766,17.187988,9.231523
MKD,North Macedonia,2002,46,0.084489244,46,7.790694505,2.2095573,26.151936,0,0,0,0,2.2095573,0,0.78515,14.942584,10.424202
MKD,North Macedonia,2003,46,0.142359828,46,12.46190773,3.9847703,27.99083397,0,0,0,0,3.9847703,0,0.69897497,17.205456,10.086403
MKD,North Macedonia,2004,46,0.156395485,46,13.52439431,4.270608,27.306466,0,0,0,0,4.270608,0,0.68,16.350151,10.276315
MKD,North Macedonia,2005,46,0.150502762,46,13.08147768,4.272213,28.3862764,0,0,0,0,4.272213,0,0.7270144,16.966042,10.69322
MKD,North Macedonia,2006,46,0.164698943,46,14.14090262,4.6949177,28.5060584,0,0,0,0,4.6949177,0,0.7785819,16.486874,11.2406025
MKD,North Macedonia,2007,46,0.094821385,46,8.660899943,2.855897,30.1187017,0,0,0,0,2.855897,0,0.9934347,16.917696,12.207571
MKD,North Macedonia,2008,46,0.080358457,46,7.438129095,2.375148934,29.5569257,0,0.014700334,0,0,2.3604486,0,1.1295522,17.337875,11.0894985
MKD,North Macedonia,2009,46,0.127997006,46,11.34728244,3.568713354,27.8812252,0,0.021969054,0,0,3.5467443,0,0.7484022,15.550031,11.582792
MKD,North Macedonia,2010,46,0.246490655,46,19.77476957,6.75258627,27.3948977,0,0.005082305,0.000072165,0,6.7474318,0,1.1085367,15.057268,11.229093
MKD,North Macedonia,2011,46,0.131532452,46,11.6242757,3.959737033,30.1046394,0,0.003349444,0.003235889,0,3.9531517,0,1.2825214,17.196571,11.625547
MKD,North Macedonia,2012,46,0.099600961,46,9.057918706,2.864759418,28.7623672,0,0.00262838,0.007776138,0,2.8543549,0,1.3308442,16.186949,11.244574
MKD,North Macedonia,2013,46,0.168221135,46,14.39976816,4.35213,25.8714816,0,0.01049025,0.02466775,0,4.316972,0,1.5065966,13.540367,10.824518
MKD,North Macedonia,2014,46,0.143199262,46,12.52618565,3.50286651,24.4614844,0,0.003616917,0.038962223,0.19135167,3.2689357,0,1.2924999,12.5287895,10.640195
MKD,North Macedonia,2015,46,0.228161444,46,18.57747978,5.477226579,24.0059253,0.06454305,0.003686722,0.060861107,0.3252222,5.0229135,0,1.3019553,11.296521,11.407449
MKD,North Macedonia,2016,46,0.221725697,46,18.14856623,5.551661911,25.0384235,0.11502472,0.000837361,0.06344583,0.29309,5.079264,0,2.0473385,10.188275,12.80281
MKD,North Macedonia,2017,46,0.134008442,46,11.81723493,3.478017494,25.9537194,0.16456138,0.00145375,0.063208334,0.29401943,2.9547746,0,2.6327944,11.13589,12.185035
MKD,North Macedonia,2018,46,0.216418296,46,17.79143712,5.230847642,24.1700805,0.17253861,0.0010175,0.060290832,0.2575297,4.739471,0,2.4284995,10.049073,11.692508
MKD,North Macedonia,2019,46,0.130044803,46,11.50793338,3.573954571,27.4824867,0.17589998,0.001058611,0.06122583,0.26835775,3.0674124,0,2.8388057,11.909485,12.734196
MKD,North Macedonia,2020,46,0.168650601,46,14.43122527,3.906541396,23.163519,0.18290694,0.000698889,0.061814997,0.30697387,3.3541467,0,3.249465,8.174519,11.739535
MKD,North Macedonia,2021,46,0.179647071,46,15.22888287,4.307793577,23.979203,0.17179805,0.000986667,0.06618361,0.27039695,3.7984283,0,4.1141524,7.0944376,12.770613
MKD,North Macedonia,2022,46,0.159273412,46,13.73907226,3.991026292,25.0577058,0.115561105,0.000986667,0.0863875,0.28067362,3.5074174,0,2.6549218,8.317619,14.085165
OWID_USS,Russia/USSR,1965,46.5,0.03688898,46.5,3.557659581,246.0788575,6670.7959,0,0,0,0,240.79947,5.2793875,1216.7582,3459.1882,1994.8495
OWID_USS,Russia/USSR,1966,46.5,0.039183797,46.5,3.770632014,277.3758526,7078.8406,0,0,0,0,271.51962,5.8562326,1357.3743,3585.219,2136.2473
OWID_USS,Russia/USSR,1967,46.5,0.035952046,46.5,3.470435352,268.2989277,7462.6887,0,0,0,0,261.90347,6.3954577,1494.425,3640.7202,2327.5435
OWID_USS,Russia/USSR,1968,46.5,0.041088893,46.5,3.946722821,316.53611,7703.6904,0,0,0,0,307.64517,8.89094,1613.604,3608.9702,2481.1162
OWID_USS,Russia/USSR,1969,46.5,0.043733542,46.5,4.190106048,350.896973,8023.5205,0,0,0,0,340.589,10.307973,1724.4337,3660.7078,2638.379
OWID_USS,Russia/USSR,1970,46.5,0.045106533,46.5,4.315974659,380.233762,8429.6827,0,0,0,0,367.78143,12.452332,1894.8474,3630.3936,2904.4417
OWID_USS,Russia/USSR,1971,46.5,0.043839092,46.5,4.199794006,388.159778,8854.193,0,0,0,0,372.87338,15.286398,2071.2183,3703.805,3079.1697
OWID_USS,Russia/USSR,1972,46.5,0.041961714,46.5,4.027183851,391.31275,9325.4711,0,0,0,0,363.411,27.90175,2178.4827,3807.3274,3339.661
OWID_USS,Russia/USSR,1973,46.5,0.041026954,46.5,3.941007861,402.377715,9807.6429,0,0,0,0,361.77283,40.604885,2369.1487,3848.096,3590.3982
OWID_USS,Russia/USSR,1974,46.5,0.043717169,46.5,4.188603003,451.30609,10323.3147,0,0,0,0,390.4113,60.89479,2512.157,3866.987,3944.1707
OWID_USS,Russia/USSR,1975,46.5,0.041809191,46.5,4.013133255,453.739435,10852.6241,0,0,0,0,372.5422,81.197235,2740.9695,3977.0586,4134.596
OWID_USS,Russia/USSR,1976,46.5,0.045349889,46.5,4.338249753,509.62574,11237.6403,0,0,0,0,401.36694,108.2588,3016.267,3972.7527,4248.6206
OWID_USS,Russia/USSR,1977,46.5,0.049553463,46.5,4.721385352,579.51949,11694.8332,0,0,0,0,434.7188,144.80069,3231.9692,4044.1145,4418.7495
OWID_USS,Russia/USSR,1978,46.5,0.053529894,46.5,5.081003816,650.66772,12155.2215,0,0,0,0,501.80402,148.8637,3446.4756,4019.6404,4689.1055
OWID_USS,Russia/USSR,1979,46.5,0.054319551,46.5,5.152095548,677.83629,12478.68,0,0,0,0,508.67017,169.16612,3658.6013,4048.7354,4771.3433
OWID_USS,Russia/USSR,1980,46.5,0.059352902,46.5,5.602750731,753.66112,12697.9657,0,0,0,0,543.90265,209.75847,3770.774,3925.49,5001.7017
OWID_USS,Russia/USSR,1981,46.5,0.061775977,46.5,5.818174326,799.31546,12938.9367,0,0,0,0,552.2,247.11546,3993.0425,3900.5837,5045.3105
OWID_USS,Russia/USSR,1982,46.5,0.06031889,46.5,5.688749956,800.99047,13279.264,0,0,0,0,516.518,284.47247,4310.4585,3960.327,5008.4785
OWID_USS,Russia/USSR,1983,46.5,0.062790772,46.5,5.908102863,849.41462,13527.6983,0,0,0,0,533.3285,316.08612,4621.894,3970.4863,4935.318
OWID_USS,Russia/USSR,1984,46.5,0.072473234,46.5,6.757579747,1008.26354,13912.2195,0,0,0,0,600.23334,408.0302,5043.178,3933.0122,4936.0293
RUS,Russia,1965,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1966,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1967,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1968,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1969,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1970,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1971,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1972,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1973,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1974,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1975,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1976,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1977,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1978,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1979,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1980,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1981,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1982,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1983,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1984,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russia,1985,47,0.085685766,47,7.892317312,754.12188,8801.017,0,0,0,0,472.30792,281.81396,3560.848,2303.885,2936.284
RUS,Russia,1986,47,0.087751194,47,8.067211956,784.49244,8939.9631,0,0,0,0,485.9249,298.56754,3602.143,2366.461,2971.3591
